station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
VHHH,2017-02-17 14:30,113.9219,22.3094,68.00,55.40,64.04,80.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 171430Z 08004KT CAVOK 20/13 Q1021 NOSIG
VHHH,2017-02-17 15:00,113.9219,22.3094,69.80,55.40,60.21,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 171500Z VRB02KT CAVOK 21/13 Q1021 NOSIG
VHHH,2017-02-17 15:30,113.9219,22.3094,68.00,55.40,64.04,80.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 171530Z 08004KT CAVOK 20/13 Q1021 NOSIG
VHHH,2017-02-17 16:00,113.9219,22.3094,69.80,53.60,56.38,60.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 171600Z 06005KT CAVOK 21/12 Q1021 NOSIG
VHHH,2017-02-17 16:30,113.9219,22.3094,68.00,53.60,59.97,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 171630Z VRB02KT CAVOK 20/12 Q1021 NOSIG
VHHH,2017-02-17 17:00,113.9219,22.3094,68.00,53.60,59.97,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 171700Z VRB02KT CAVOK 20/12 Q1021 NOSIG
VHHH,2017-02-17 17:30,113.9219,22.3094,68.00,55.40,64.04,M,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 171730Z VRB03KT CAVOK 20/13 Q1021 NOSIG
VHHH,2017-02-17 18:00,113.9219,22.3094,66.20,51.80,59.74,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 171800Z VRB02KT CAVOK 19/11 Q1021 NOSIG
VHHH,2017-02-17 18:30,113.9219,22.3094,64.40,50.00,59.50,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 171830Z VRB02KT CAVOK 18/10 Q1021 NOSIG
VHHH,2017-02-17 19:00,113.9219,22.3094,64.40,50.00,59.50,170.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 171900Z 17003KT CAVOK 18/10 Q1021 NOSIG
VHHH,2017-02-17 19:30,113.9219,22.3094,66.20,50.00,55.88,170.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 171930Z 17003KT CAVOK 19/10 Q1021 NOSIG
VHHH,2017-02-17 20:00,113.9219,22.3094,64.40,51.80,63.60,80.00,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 172000Z 08002KT CAVOK 18/11 Q1021 NOSIG
VHHH,2017-02-17 20:30,113.9219,22.3094,64.40,51.80,63.60,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 172030Z VRB02KT CAVOK 18/11 Q1021 NOSIG
VHHH,2017-02-17 21:00,113.9219,22.3094,64.40,50.00,59.50,M,2.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 172100Z VRB02KT CAVOK 18/10 Q1021 NOSIG
VHHH,2017-02-17 21:30,113.9219,22.3094,62.60,51.80,67.75,170.00,3.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 172130Z 17003KT CAVOK 17/11 Q1021 NOSIG
VHHH,2017-02-17 22:00,113.9219,22.3094,64.40,51.80,63.60,M,0.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 172200Z VRB00KT CAVOK 18/11 Q1021 NOSIG
VHHH,2017-02-17 22:30,113.9219,22.3094,64.40,51.80,63.60,170.00,2.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 172230Z 17002KT CAVOK 18/11 Q1022 NOSIG
VHHH,2017-02-17 23:00,113.9219,22.3094,62.60,50.00,63.38,M,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 172300Z VRB04KT CAVOK 17/10 Q1022 NOSIG
VHHH,2017-02-17 23:30,113.9219,22.3094,64.40,50.00,59.50,170.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 172330Z 17004KT CAVOK 18/10 Q1022 NOSIG
VHHH,2017-02-18 00:00,113.9219,22.3094,66.20,50.00,55.88,150.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 180000Z 15003KT CAVOK 19/10 Q1022 NOSIG
VHHH,2017-02-18 00:30,113.9219,22.3094,71.60,51.80,49.64,340.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 180030Z 34003KT CAVOK 22/11 Q1023 NOSIG
VHHH,2017-02-18 01:00,113.9219,22.3094,71.60,53.60,53.03,360.00,2.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,VHHH 180100Z 36002KT CAVOK 22/12 Q1023 NOSIG
VHHH,2017-02-18 01:30,113.9219,22.3094,73.40,50.00,43.69,M,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 180130Z VRB03KT CAVOK 23/10 Q1023 NOSIG
VHHH,2017-02-18 02:00,113.9219,22.3094,73.40,50.00,43.69,340.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 180200Z 34003KT CAVOK 23/10 Q1023 NOSIG
VHHH,2017-02-18 02:30,113.9219,22.3094,75.20,53.60,46.98,310.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 180230Z 31004KT CAVOK 24/12 Q1022 NOSIG
VHHH,2017-02-18 03:00,113.9219,22.3094,75.20,51.80,43.97,310.00,5.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 180300Z 31005KT CAVOK 24/11 Q1022 NOSIG
VHHH,2017-02-18 03:30,113.9219,22.3094,75.20,51.80,43.97,310.00,5.00,0.00,30.18,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 180330Z 31005KT 9000 NSC 24/11 Q1022 NOSIG
VHHH,2017-02-18 04:00,113.9219,22.3094,77.00,55.40,47.25,330.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VHHH 180400Z 33004KT CAVOK 25/13 Q1021 NOSIG
VHHH,2017-02-18 04:30,113.9219,22.3094,75.20,57.20,53.55,300.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 180430Z 30006KT CAVOK 24/14 Q1021 NOSIG
VHHH,2017-02-18 05:00,113.9219,22.3094,75.20,57.20,53.55,290.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 180500Z 29006KT 250V310 CAVOK 24/14 Q1020 NOSIG
VHHH,2017-02-18 05:30,113.9219,22.3094,77.00,55.40,47.25,270.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VHHH 180530Z 27008KT CAVOK 25/13 Q1020 NOSIG
VHHH,2017-02-18 06:30,113.9219,22.3094,78.80,51.80,39.02,280.00,7.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,VHHH 180630Z 28007KT CAVOK 26/11 Q1019 NOSIG
VHHH,2017-02-18 07:00,113.9219,22.3094,77.00,59.00,53.80,320.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VHHH 180700Z 32005KT 290V360 CAVOK 25/15 Q1018 BECMG 09010KT
VHHH,2017-02-18 07:30,113.9219,22.3094,78.80,57.20,47.52,90.00,9.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,VHHH 180730Z 09009KT CAVOK 26/14 Q1018 NOSIG
VHHH,2017-02-18 08:00,113.9219,22.3094,78.80,57.20,47.52,60.00,13.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,VHHH 180800Z 06013KT CAVOK 26/14 Q1018 NOSIG
VHHH,2017-02-18 08:30,113.9219,22.3094,77.00,59.00,53.80,60.00,10.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,VHHH 180830Z 06010KT CAVOK 25/15 Q1018 NOSIG
VHHH,2017-02-18 09:00,113.9219,22.3094,75.20,59.00,57.12,90.00,11.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,VHHH 180900Z 09011KT CAVOK 24/15 Q1018 NOSIG
VHHH,2017-02-18 09:30,113.9219,22.3094,73.40,59.00,60.67,80.00,13.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,VHHH 180930Z 08013KT CAVOK 23/15 Q1018 NOSIG
VHHH,2017-02-18 10:00,113.9219,22.3094,69.80,60.80,73.09,80.00,15.00,0.00,30.06,M,6.21,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 181000Z 08015KT 9999 FEW014 21/16 Q1018 NOSIG
VHHH,2017-02-18 10:30,113.9219,22.3094,69.80,60.80,73.09,90.00,15.00,0.00,30.09,M,5.59,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,69.80,VHHH 181030Z 09015KT 9000 FEW014 21/16 Q1019 NOSIG
VHHH,2017-02-18 11:00,113.9219,22.3094,68.00,60.80,77.75,80.00,12.00,0.00,30.09,M,5.59,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 181100Z 08012KT 9000 FEW014 20/16 Q1019 NOSIG
VHHH,2017-02-18 11:30,113.9219,22.3094,68.00,60.80,77.75,110.00,14.00,0.00,30.09,M,4.97,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 181130Z 11014KT 8000 FEW014 20/16 Q1019 NOSIG
VHHH,2017-02-18 12:00,113.9219,22.3094,66.20,60.80,82.74,110.00,14.00,0.00,30.09,M,5.59,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 181200Z 11014KT 9000 FEW014 19/16 Q1019 NOSIG
VHHH,2017-02-18 12:30,113.9219,22.3094,66.20,60.80,82.74,90.00,15.00,0.00,30.12,M,5.59,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 181230Z 09015KT 9000 FEW014 19/16 Q1020 NOSIG
VHHH,2017-02-18 13:00,113.9219,22.3094,66.20,60.80,82.74,90.00,14.00,0.00,30.12,M,4.97,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 181300Z 09014KT 8000 FEW014 19/16 Q1020 NOSIG
VHHH,2017-02-18 13:30,113.9219,22.3094,66.20,60.80,82.74,100.00,15.00,0.00,30.15,M,4.97,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 181330Z 10015KT 8000 FEW014 19/16 Q1021 NOSIG
VHHH,2017-02-18 14:00,113.9219,22.3094,66.20,60.80,82.74,110.00,14.00,0.00,30.15,M,4.97,M,FEW,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 181400Z 11014KT 8000 FEW014 19/16 Q1021 NOSIG
VHHH,2017-02-18 14:30,113.9219,22.3094,66.20,59.00,77.60,110.00,14.00,0.00,30.15,M,4.97,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,66.20,VHHH 181430Z 11014KT 8000 FEW016 19/15 Q1021 NOSIG
VHHH,2017-02-18 15:00,113.9219,22.3094,68.00,59.00,72.92,100.00,15.00,0.00,30.15,M,4.97,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,68.00,VHHH 181500Z 10015KT 8000 FEW015 20/15 Q1021 NOSIG
VHHH,2017-02-18 15:30,113.9219,22.3094,66.20,60.80,82.74,110.00,14.00,0.00,30.15,M,4.97,M,FEW,SCT,M,M,1500.00,2200.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 181530Z 11014KT 8000 FEW015 SCT022 19/16 Q1021 NOSIG
VHHH,2017-02-18 16:00,113.9219,22.3094,66.20,59.00,77.60,110.00,12.00,0.00,30.15,M,4.97,M,FEW,SCT,M,M,1500.00,2200.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 181600Z 11012KT 8000 FEW015 SCT022 19/15 Q1021 NOSIG
VHHH,2017-02-18 16:30,113.9219,22.3094,66.20,60.80,82.74,110.00,11.00,0.00,30.15,M,4.97,M,FEW,SCT,M,M,1500.00,2200.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 181630Z 11011KT 8000 FEW015 SCT022 19/16 Q1021 NOSIG
VHHH,2017-02-18 17:00,113.9219,22.3094,66.20,60.80,82.74,100.00,12.00,0.00,30.18,M,4.97,M,FEW,SCT,M,M,1800.00,2400.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 181700Z 10012KT 8000 FEW018 SCT024 19/16 Q1022 NOSIG
VHHH,2017-02-18 17:30,113.9219,22.3094,66.20,59.00,77.60,110.00,14.00,0.00,30.15,M,4.35,M,FEW,SCT,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 181730Z 11014KT 7000 FEW016 SCT025 19/15 Q1021 NOSIG
VHHH,2017-02-18 18:00,113.9219,22.3094,66.20,57.20,72.74,100.00,12.00,0.00,30.15,M,4.35,M,FEW,SCT,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 181800Z 10012KT 7000 FEW016 SCT025 19/14 Q1021 NOSIG
VHHH,2017-02-18 18:30,113.9219,22.3094,64.40,57.20,77.45,100.00,11.00,0.00,30.15,M,4.97,M,FEW,SCT,M,M,1600.00,2700.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 181830Z 10011KT 8000 FEW016 SCT027 18/14 Q1021 NOSIG
VHHH,2017-02-18 19:00,113.9219,22.3094,64.40,57.20,77.45,100.00,13.00,0.00,30.15,M,4.97,M,FEW,SCT,M,M,1600.00,2700.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 181900Z 10013KT 8000 FEW016 SCT027 18/14 Q1021 NOSIG
VHHH,2017-02-18 19:30,113.9219,22.3094,64.40,57.20,77.45,100.00,16.00,0.00,30.12,M,4.97,M,FEW,SCT,M,M,1600.00,2700.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 181930Z 10016KT 8000 FEW016 SCT027 18/14 Q1020 NOSIG
VHHH,2017-02-18 20:00,113.9219,22.3094,64.40,57.20,77.45,90.00,15.00,0.00,30.12,M,4.97,M,FEW,SCT,M,M,1800.00,2800.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 182000Z 09015KT 8000 FEW018 SCT028 18/14 Q1020 NOSIG
VHHH,2017-02-18 20:30,113.9219,22.3094,64.40,57.20,77.45,90.00,17.00,0.00,30.12,M,4.97,M,FEW,SCT,M,M,1800.00,2800.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 182030Z 09017KT 8000 FEW018 SCT028 18/14 Q1020 NOSIG
VHHH,2017-02-18 21:00,113.9219,22.3094,64.40,57.20,77.45,90.00,18.00,0.00,30.09,M,5.59,M,FEW,SCT,M,M,1800.00,2800.00,M,M,M,M,M,M,M,M,M,64.40,VHHH 182100Z 09018KT 9000 FEW018 SCT028 18/14 Q1019 NOSIG
VHHH,2017-02-18 21:30,113.9219,22.3094,62.60,57.20,82.50,100.00,15.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,1800.00,2800.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 182130Z 10015KT 9999 FEW018 SCT028 17/14 Q1019 NOSIG
VHHH,2017-02-18 22:00,113.9219,22.3094,62.60,55.40,77.29,90.00,16.00,0.00,30.09,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 182200Z 09016KT 9999 FEW018 17/13 Q1019 NOSIG
VHHH,2017-02-18 22:30,113.9219,22.3094,62.60,53.60,72.38,90.00,17.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,1600.00,2300.00,M,M,M,M,M,M,M,M,M,62.60,VHHH 182230Z 09017KT 9999 FEW016 SCT023 17/12 Q1020 NOSIG
VHHH,2017-02-18 23:00,113.9219,22.3094,62.60,53.60,72.38,90.00,13.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 182300Z 09013KT 9999 FEW016 17/12 Q1020 NOSIG
VHHH,2017-02-18 23:30,113.9219,22.3094,62.60,53.60,72.38,80.00,13.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,62.60,VHHH 182330Z 08013KT 9999 FEW016 17/12 Q1020 NOSIG
VHHH,2017-02-19 00:00,113.9219,22.3094,64.40,53.60,67.95,70.00,11.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 190000Z 07011KT 9999 FEW016 18/12 Q1020 NOSIG
VHHH,2017-02-19 00:30,113.9219,22.3094,64.40,53.60,67.95,80.00,10.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 190030Z 08010KT 9999 FEW016 18/12 Q1020 NOSIG
VHHH,2017-02-19 01:00,113.9219,22.3094,64.40,55.40,72.56,90.00,12.00,0.00,30.12,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,64.40,VHHH 190100Z 09012KT 9999 FEW016 18/13 Q1020 NOSIG
VHHH,2017-02-19 01:30,113.9219,22.3094,66.20,55.40,68.15,100.00,13.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 190130Z 10013KT 9999 FEW016 SCT025 19/13 Q1020 NOSIG
VHHH,2017-02-19 02:00,113.9219,22.3094,66.20,55.40,68.15,100.00,10.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 190200Z 10010KT 9999 FEW016 SCT025 19/13 Q1020 NOSIG
VHHH,2017-02-19 02:30,113.9219,22.3094,68.00,57.20,68.35,80.00,11.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190230Z 08011KT 9999 FEW016 SCT025 20/14 Q1020 NOSIG
VHHH,2017-02-19 03:00,113.9219,22.3094,66.20,57.20,72.74,60.00,10.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,1600.00,2200.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 190300Z 06010KT 9999 FEW016 SCT022 19/14 Q1020 NOSIG
VHHH,2017-02-19 03:30,113.9219,22.3094,68.00,57.20,68.35,70.00,8.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,1600.00,2200.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190330Z 07008KT 9999 FEW016 SCT022 20/14 Q1019 NOSIG
VHHH,2017-02-19 04:00,113.9219,22.3094,66.20,57.20,72.74,90.00,8.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,1600.00,2200.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 190400Z 09008KT 060V140 9999 FEW016 SCT022 19/14 Q1019 NOSIG
VHHH,2017-02-19 04:30,113.9219,22.3094,69.80,57.20,64.26,70.00,9.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,1600.00,2200.00,M,M,M,M,M,M,M,M,M,69.80,VHHH 190430Z 07009KT 9999 FEW016 SCT022 21/14 Q1018 NOSIG
VHHH,2017-02-19 05:00,113.9219,22.3094,68.00,57.20,68.35,60.00,9.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,1600.00,2200.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190500Z 06009KT 9999 FEW016 SCT022 20/14 Q1018 NOSIG
VHHH,2017-02-19 05:30,113.9219,22.3094,66.20,57.20,72.74,60.00,7.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 190530Z 06007KT 9999 FEW015 SCT020 19/14 Q1017 NOSIG
VHHH,2017-02-19 06:00,113.9219,22.3094,66.20,57.20,72.74,90.00,7.00,0.00,30.00,M,5.59,M,FEW,SCT,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 190600Z 09007KT 050V110 9000 FEW015 SCT020 19/14 Q1016 NOSIG
VHHH,2017-02-19 06:30,113.9219,22.3094,68.00,57.20,68.35,90.00,6.00,0.00,30.00,M,5.59,M,FEW,SCT,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190630Z 09006KT 060V150 9000 FEW015 SCT020 20/14 Q1016 NOSIG
VHHH,2017-02-19 07:00,113.9219,22.3094,68.00,57.20,68.35,M,4.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190700Z VRB04KT 9000 FEW015 SCT020 20/14 Q1015 NOSIG
VHHH,2017-02-19 07:30,113.9219,22.3094,68.00,57.20,68.35,120.00,6.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,1500.00,2000.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190730Z 12006KT 080V190 9000 FEW015 SCT020 20/14 Q1015 NOSIG
VHHH,2017-02-19 08:00,113.9219,22.3094,68.00,59.00,72.92,110.00,9.00,0.00,29.94,M,5.59,M,FEW,SCT,M,M,1500.00,2800.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190800Z 11009KT 9000 FEW015 SCT028 20/15 Q1014 NOSIG
VHHH,2017-02-19 08:30,113.9219,22.3094,68.00,59.00,72.92,80.00,7.00,0.00,29.94,M,5.59,M,FEW,SCT,M,M,1500.00,2800.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190830Z 08007KT 9000 FEW015 SCT028 20/15 Q1014 NOSIG
VHHH,2017-02-19 09:00,113.9219,22.3094,68.00,59.00,72.92,70.00,9.00,0.00,29.94,M,4.97,M,FEW,SCT,M,M,1800.00,2800.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190900Z 07009KT 8000 FEW018 SCT028 20/15 Q1014 NOSIG
VHHH,2017-02-19 09:30,113.9219,22.3094,68.00,59.00,72.92,70.00,7.00,0.00,29.94,M,5.59,M,FEW,SCT,M,M,1800.00,2500.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 190930Z 07007KT 9000 FEW018 SCT025 20/15 Q1014 NOSIG
VHHH,2017-02-19 10:00,113.9219,22.3094,68.00,59.00,72.92,100.00,6.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,1800.00,2500.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 191000Z 10006KT 070V150 9999 FEW018 SCT025 20/15 Q1014 NOSIG
VHHH,2017-02-19 10:30,113.9219,22.3094,68.00,59.00,72.92,70.00,5.00,0.00,29.94,M,5.59,M,FEW,SCT,M,M,1800.00,2500.00,M,M,M,M,M,M,M,M,M,68.00,VHHH 191030Z 07005KT 040V100 9000 FEW018 SCT025 20/15 Q1014 NOSIG
VHHH,2017-02-19 11:00,113.9219,22.3094,68.00,59.00,72.92,90.00,6.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,1500.00,2200.00,M,M,-RA,M,M,M,M,M,M,68.00,VHHH 191100Z 09006KT 070V130 9000 -RA FEW015 SCT022 20/15 Q1015 NOSIG
VHHH,2017-02-19 11:30,113.9219,22.3094,68.00,59.00,72.92,100.00,5.00,0.00,29.97,M,5.59,M,FEW,SCT,M,M,1500.00,2200.00,M,M,-RA,M,M,M,M,M,M,68.00,VHHH 191130Z 10005KT 030V180 9000 -RA FEW015 SCT022 20/15 Q1015 NOSIG
VHHH,2017-02-19 12:00,113.9219,22.3094,66.20,59.00,77.60,100.00,4.00,0.00,29.97,M,4.97,M,FEW,SCT,M,M,1500.00,2200.00,M,M,-RA,M,M,M,M,M,M,66.20,VHHH 191200Z 10004KT 050V170 8000 -RA FEW015 SCT022 19/15 Q1015 NOSIG
VHHH,2017-02-19 12:30,113.9219,22.3094,66.20,60.80,82.74,M,3.00,0.00,29.97,M,3.73,M,FEW,SCT,M,M,1500.00,2200.00,M,M,-RA,M,M,M,M,M,M,66.20,VHHH 191230Z VRB03KT 6000 -RA FEW015 SCT022 19/16 Q1015 NOSIG
VHHH,2017-02-19 13:00,113.9219,22.3094,66.20,60.80,82.74,60.00,3.00,0.00,29.97,M,4.35,M,FEW,SCT,M,M,1500.00,3000.00,M,M,-RA,M,M,M,M,M,M,66.20,VHHH 191300Z 06003KT 030V100 7000 -RA FEW015 SCT030 19/16 Q1015 NOSIG
VHHH,2017-02-19 13:30,113.9219,22.3094,66.20,60.80,82.74,80.00,5.00,0.00,29.97,M,4.35,M,FEW,SCT,M,M,1800.00,3000.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 191330Z 08005KT 7000 FEW018 SCT030 19/16 Q1015 NOSIG
VHHH,2017-02-19 14:00,113.9219,22.3094,66.20,60.80,82.74,60.00,5.00,0.00,29.97,M,4.35,M,FEW,SCT,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 191400Z 06005KT 7000 FEW016 SCT025 19/16 Q1015 NOSIG
VHHH,2017-02-19 14:30,113.9219,22.3094,66.20,60.80,82.74,60.00,6.00,0.00,29.94,M,4.35,M,FEW,SCT,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 191430Z 06006KT 7000 FEW016 SCT025 19/16 Q1014 NOSIG
VHHH,2017-02-19 15:00,113.9219,22.3094,66.20,60.80,82.74,60.00,7.00,0.00,29.94,M,3.73,M,FEW,SCT,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 191500Z 06007KT 6000 FEW016 SCT025 19/16 Q1014 NOSIG
VHHH,2017-02-19 15:30,113.9219,22.3094,66.20,60.80,82.74,60.00,6.00,0.00,29.94,M,4.35,M,FEW,SCT,M,M,1600.00,2500.00,M,M,M,M,M,M,M,M,M,66.20,VHHH 191530Z 06006KT 7000 FEW016 SCT025 19/16 Q1014 NOSIG
